"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-08","Nova Scotia","2021A000212","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063377","4.2.1.1.1.1","560.5","","","","1"
"2025-09","Nova Scotia","2021A000212","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063377","4.2.1.1.1.1","560.3","","","","1"
"2025-05","Nova Scotia","2021A000212","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063378","4.3.1.1.1.1","527.0","","","","1"
"2025-06","Nova Scotia","2021A000212","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063378","4.3.1.1.1.1","523.6","","","","1"
"2025-07","Nova Scotia","2021A000212","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063378","4.3.1.1.1.1","525.4","","","","1"
"2025-08","Nova Scotia","2021A000212","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063378","4.3.1.1.1.1","524.1","","","","1"
"2025-09","Nova Scotia","2021A000212","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063378","4.3.1.1.1.1","525.4","","","","1"
"2025-05","Nova Scotia","2021A000212","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063379","4.4.1.1.1.1","439.1","","","","1"
"2025-06","Nova Scotia","2021A000212","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063379","4.4.1.1.1.1","437.2","","","","1"
"2025-07","Nova Scotia","2021A000212","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063379","4.4.1.1.1.1","438.8","","","","1"
"2025-08","Nova Scotia","2021A000212","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063379","4.4.1.1.1.1","434.4","","","","1"
"2025-09","Nova Scotia","2021A000212","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063379","4.4.1.1.1.1","436.5","","","","1"
"2025-05","Nova Scotia","2021A000212","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063380","4.5.1.1.1.1","87.8","","","","1"
"2025-06","Nova Scotia","2021A000212","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063380","4.5.1.1.1.1","86.4","","","","1"
"2025-07","Nova Scotia","2021A000212","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063380","4.5.1.1.1.1","86.6","","","","1"
"2025-08","Nova Scotia","2021A000212","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063380","4.5.1.1.1.1","89.7","","","","1"
"2025-09","Nova Scotia","2021A000212","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063380","4.5.1.1.1.1","88.9","","","","1"
"2025-05","Nova Scotia","2021A000212","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063381","4.6.1.1.1.1","36.9","","","","1"
"2025-06","Nova Scotia","2021A000212","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063381","4.6.1.1.1.1","37.6","","","","1"
"2025-07","Nova Scotia","2021A000212","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063381","4.6.1.1.1.1","39.3","","","","1"
"2025-08","Nova Scotia","2021A000212","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063381","4.6.1.1.1.1","36.4","","","","1"
"2025-09","Nova Scotia","2021A000212","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063381","4.6.1.1.1.1","34.8","","","","1"
"2025-05","Nova Scotia","2021A000212","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063382","4.7.1.1.1.1","6.5","","","","1"
"2025-06","Nova Scotia","2021A000212","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063382","4.7.1.1.1.1","6.7","","","","1"
"2025-07","Nova Scotia","2021A000212","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063382","4.7.1.1.1.1","7.0","","","","1"
"2025-08","Nova Scotia","2021A000212","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063382","4.7.1.1.1.1","6.5","","","","1"
"2025-09","Nova Scotia","2021A000212","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063382","4.7.1.1.1.1","6.2","","","","1"
"2025-05","Nova Scotia","2021A000212","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063383","4.8.1.1.1.1","61.8","","","","1"
"2025-06","Nova Scotia","2021A000212","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063383","4.8.1.1.1.1","61.5","","","","1"
"2025-07","Nova Scotia","2021A000212","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063383","4.8.1.1.1.1","61.8","","","","1"
"2025-08","Nova Scotia","2021A000212","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063383","4.8.1.1.1.1","61.3","","","","1"
"2025-09","Nova Scotia","2021A000212","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063383","4.8.1.1.1.1","61.2","","","","1"
"2025-05","Nova Scotia","2021A000212","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063384","4.9.1.1.1.1","57.8","","","","1"
"2025-06","Nova Scotia","2021A000212","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063384","4.9.1.1.1.1","57.3","","","","1"
"2025-07","Nova Scotia","2021A000212","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063384","4.9.1.1.1.1","57.5","","","","1"
"2025-08","Nova Scotia","2021A000212","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063384","4.9.1.1.1.1","57.3","","","","1"
"2025-09","Nova Scotia","2021A000212","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063384","4.9.1.1.1.1","57.4","","","","1"
"2025-05","New Brunswick","2021A000213","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063565","5.1.1.1.1.1","719.7","","","","1"
"2025-06","New Brunswick","2021A000213","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063565","5.1.1.1.1.1","720.5","","","","1"
"2025-07","New Brunswick","2021A000213","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063565","5.1.1.1.1.1","721.2","","","","1"
"2025-08","New Brunswick","2021A000213","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063565","5.1.1.1.1.1","721.7","","","","1"
"2025-09","New Brunswick","2021A000213","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063565","5.1.1.1.1.1","722.5","","","","1"
"2025-05","New Brunswick","2021A000213","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063566","5.2.1.1.1.1","435.6","","","","1"
"2025-06","New Brunswick","2021A000213","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063566","5.2.1.1.1.1","438.9","","","","1"
"2025-07","New Brunswick","2021A000213","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063566","5.2.1.1.1.1","440.7","","","","1"
"2025-08","New Brunswick","2021A000213","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063566","5.2.1.1.1.1","434.6","","","","1"
"2025-09","New Brunswick","2021A000213","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063566","5.2.1.1.1.1","441.6","","","","1"
"2025-05","New Brunswick","2021A000213","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063567","5.3.1.1.1.1","408.0","","","","1"
"2025-06","New Brunswick","2021A000213","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063567","5.3.1.1.1.1","406.8","","","","1"
"2025-07","New Brunswick","2021A000213","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063567","5.3.1.1.1.1","407.7","","","","1"
"2025-08","New Brunswick","2021A000213","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063567","5.3.1.1.1.1","401.2","","","","1"
"2025-09","New Brunswick","2021A000213","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063567","5.3.1.1.1.1","405.9","","","","1"
"2025-05","New Brunswick","2021A000213","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063568","5.4.1.1.1.1","347.2","","","","1"
"2025-06","New Brunswick","2021A000213","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063568","5.4.1.1.1.1","347.5","","","","1"
"2025-07","New Brunswick","2021A000213","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063568","5.4.1.1.1.1","342.4","","","","1"
"2025-08","New Brunswick","2021A000213","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063568","5.4.1.1.1.1","340.2","","","","1"
"2025-09","New Brunswick","2021A000213","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063568","5.4.1.1.1.1","343.0","","","","1"
"2025-05","New Brunswick","2021A000213","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063569","5.5.1.1.1.1","60.8","","","","1"
"2025-06","New Brunswick","2021A000213","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063569","5.5.1.1.1.1","59.3","","","","1"
"2025-07","New Brunswick","2021A000213","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063569","5.5.1.1.1.1","65.3","","","","1"
"2025-08","New Brunswick","2021A000213","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063569","5.5.1.1.1.1","61.1","","","","1"
"2025-09","New Brunswick","2021A000213","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063569","5.5.1.1.1.1","63.0","","","","1"
"2025-05","New Brunswick","2021A000213","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063570","5.6.1.1.1.1","27.6","","","","1"
"2025-06","New Brunswick","2021A000213","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063570","5.6.1.1.1.1","32.1","","","","1"
"2025-07","New Brunswick","2021A000213","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063570","5.6.1.1.1.1","33.0","","","","1"
"2025-08","New Brunswick","2021A000213","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063570","5.6.1.1.1.1","33.4","","","","1"
"2025-09","New Brunswick","2021A000213","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063570","5.6.1.1.1.1","35.7","","","","1"
"2025-05","New Brunswick","2021A000213","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063571","5.7.1.1.1.1","6.3","","","","1"
"2025-06","New Brunswick","2021A000213","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063571","5.7.1.1.1.1","7.3","","","","1"
"2025-07","New Brunswick","2021A000213","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063571","5.7.1.1.1.1","7.5","","","","1"
"2025-08","New Brunswick","2021A000213","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063571","5.7.1.1.1.1","7.7","","","","1"
"2025-09","New Brunswick","2021A000213","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063571","5.7.1.1.1.1","8.1","","","","1"
"2025-05","New Brunswick","2021A000213","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063572","5.8.1.1.1.1","60.5","","","","1"
"2025-06","New Brunswick","2021A000213","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063572","5.8.1.1.1.1","60.9","","","","1"
"2025-07","New Brunswick","2021A000213","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063572","5.8.1.1.1.1","61.1","","","","1"
"2025-08","New Brunswick","2021A000213","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063572","5.8.1.1.1.1","60.2","","","","1"
"2025-09","New Brunswick","2021A000213","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063572","5.8.1.1.1.1","61.1","","","","1"
"2025-05","New Brunswick","2021A000213","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063573","5.9.1.1.1.1","56.7","","","","1"
"2025-06","New Brunswick","2021A000213","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063573","5.9.1.1.1.1","56.5","","","","1"
"2025-07","New Brunswick","2021A000213","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063573","5.9.1.1.1.1","56.5","","","","1"
"2025-08","New Brunswick","2021A000213","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063573","5.9.1.1.1.1","55.6","","","","1"
"2025-09","New Brunswick","2021A000213","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063573","5.9.1.1.1.1","56.2","","","","1"
"2025-05","Quebec","2021A000224","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063754","6.1.1.1.1.1","7572.0","","","","1"
"2025-06","Quebec","2021A000224","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063754","6.1.1.1.1.1","7584.3","","","","1"
"2025-07","Quebec","2021A000224","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063754","6.1.1.1.1.1","7593.5","","","","1"
"2025-08","Quebec","2021A000224","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063754","6.1.1.1.1.1","7600.3","","","","1"
"2025-09","Quebec","2021A000224","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063754","6.1.1.1.1.1","7601.7","","","","1"
"2025-05","Quebec","2021A000224","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063755","6.2.1.1.1.1","4916.1","","","","1"
"2025-06","Quebec","2021A000224","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063755","6.2.1.1.1.1","4962.3","","","","1"
"2025-07","Quebec","2021A000224","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063755","6.2.1.1.1.1","4908.1","","","","1"
"2025-08","Quebec","2021A000224","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063755","6.2.1.1.1.1","4939.9","","","","1"
"2025-09","Quebec","2021A000224","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063755","6.2.1.1.1.1","4921.3","","","","1"
"2025-05","Quebec","2021A000224","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063756","6.3.1.1.1.1","4628.6","","","","1"
"2025-06","Quebec","2021A000224","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063756","6.3.1.1.1.1","4652.0","","","","1"
"2025-07","Quebec","2021A000224","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063756","6.3.1.1.1.1","4637.0","","","","1"
"2025-08","Quebec","2021A000224","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063756","6.3.1.1.1.1","4644.5","","","","1"
"2025-09","Quebec","2021A000224","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063756","6.3.1.1.1.1","4639.8","","","","1"
"2025-05","Quebec","2021A000224","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063757","6.4.1.1.1.1","3803.3","","","","1"
"2025-06","Quebec","2021A000224","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063757","6.4.1.1.1.1","3786.0","","","","1"
"2025-07","Quebec","2021A000224","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063757","6.4.1.1.1.1","3787.5","","","","1"
"2025-08","Quebec","2021A000224","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063757","6.4.1.1.1.1","3773.1","","","","1"
"2025-09","Quebec","2021A000224","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063757","6.4.1.1.1.1","3794.5","","","","1"
"2025-05","Quebec","2021A000224","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063758","6.5.1.1.1.1","825.3","","","","1"
"2025-06","Quebec","2021A000224","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063758","6.5.1.1.1.1","866.0","","","","1"
"2025-07","Quebec","2021A000224","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063758","6.5.1.1.1.1","849.5","","","","1"
"2025-08","Quebec","2021A000224","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063758","6.5.1.1.1.1","871.4","","","","1"
"2025-09","Quebec","2021A000224","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063758","6.5.1.1.1.1","845.4","","","","1"
"2025-05","Quebec","2021A000224","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063759","6.6.1.1.1.1","287.5","","","","1"
"2025-06","Quebec","2021A000224","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063759","6.6.1.1.1.1","310.3","","","","1"
"2025-07","Quebec","2021A000224","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063759","6.6.1.1.1.1","271.1","","","","1"
"2025-08","Quebec","2021A000224","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063759","6.6.1.1.1.1","295.4","","","","1"
"2025-09","Quebec","2021A000224","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063759","6.6.1.1.1.1","281.5","","","","1"
"2025-05","Quebec","2021A000224","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063760","6.7.1.1.1.1","5.8","","","","1"
"2025-06","Quebec","2021A000224","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063760","6.7.1.1.1.1","6.3","","","","1"
"2025-07","Quebec","2021A000224","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063760","6.7.1.1.1.1","5.5","","","","1"
"2025-08","Quebec","2021A000224","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063760","6.7.1.1.1.1","6.0","","","","1"
"2025-09","Quebec","2021A000224","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063760","6.7.1.1.1.1","5.7","","","","1"
"2025-05","Quebec","2021A000224","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063761","6.8.1.1.1.1","64.9","","","","1"
"2025-06","Quebec","2021A000224","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063761","6.8.1.1.1.1","65.4","","","","1"
"2025-07","Quebec","2021A000224","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063761","6.8.1.1.1.1","64.6","","","","1"
"2025-08","Quebec","2021A000224","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063761","6.8.1.1.1.1","65.0","","","","1"
"2025-09","Quebec","2021A000224","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063761","6.8.1.1.1.1","64.7","","","","1"
"2025-05","Quebec","2021A000224","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063762","6.9.1.1.1.1","61.1","","","","1"
"2025-06","Quebec","2021A000224","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063762","6.9.1.1.1.1","61.3","","","","1"
"2025-07","Quebec","2021A000224","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063762","6.9.1.1.1.1","61.1","","","","1"
"2025-08","Quebec","2021A000224","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063762","6.9.1.1.1.1","61.1","","","","1"
"2025-09","Quebec","2021A000224","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063762","6.9.1.1.1.1","61.0","","","","1"
"2025-05","Ontario","2021A000235","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063943","7.1.1.1.1.1","13692.6","","","","1"
"2025-06","Ontario","2021A000235","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063943","7.1.1.1.1.1","13705.6","","","","1"
"2025-07","Ontario","2021A000235","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063943","7.1.1.1.1.1","13715.2","","","","1"
"2025-08","Ontario","2021A000235","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063943","7.1.1.1.1.1","13722.8","","","","1"
"2025-09","Ontario","2021A000235","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063943","7.1.1.1.1.1","13732.8","","","","1"
"2025-05","Ontario","2021A000235","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063944","7.2.1.1.1.1","8905.5","","","","1"
"2025-06","Ontario","2021A000235","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063944","7.2.1.1.1.1","8915.1","","","","1"
"2025-07","Ontario","2021A000235","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063944","7.2.1.1.1.1","8917.4","","","","1"
"2025-08","Ontario","2021A000235","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063944","7.2.1.1.1.1","8876.4","","","","1"
"2025-09","Ontario","2021A000235","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063944","7.2.1.1.1.1","8905.7","","","","1"
"2025-05","Ontario","2021A000235","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063945","7.3.1.1.1.1","8198.6","","","","1"
"2025-06","Ontario","2021A000235","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063945","7.3.1.1.1.1","8219.8","","","","1"
"2025-07","Ontario","2021A000235","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063945","7.3.1.1.1.1","8217.0","","","","1"
"2025-08","Ontario","2021A000235","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063945","7.3.1.1.1.1","8191.0","","","","1"
"2025-09","Ontario","2021A000235","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063945","7.3.1.1.1.1","8199.8","","","","1"
"2025-05","Ontario","2021A000235","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063946","7.4.1.1.1.1","6711.8","","","","1"
"2025-06","Ontario","2021A000235","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063946","7.4.1.1.1.1","6701.2","","","","1"
"2025-07","Ontario","2021A000235","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063946","7.4.1.1.1.1","6722.4","","","","1"
"2025-08","Ontario","2021A000235","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063946","7.4.1.1.1.1","6744.5","","","","1"
"2025-09","Ontario","2021A000235","Full-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063946","7.4.1.1.1.1","6789.2","","","","1"
"2025-05","Ontario","2021A000235","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063947","7.5.1.1.1.1","1486.9","","","","1"
